id,row_id,status,job,kids,city,country,salary,marital_status,timestamp
55,0,passed away,chief technical officer,4,singapour,singapur,6000,espoused,2
55,1,retired,senior engineer,3,london,england,4000,widow,1
55,2,deceased,chief technical officer,4,london,england,10000,paired,2
55,3,running,network engineer,0,london,england,500,only,0
55,4,in retirement,information technology manager,3,Shenzhen,china,5000,apart,1
55,5,passed,ceo,4,london,england,10000,engaged,2
55,6,passed,director,5,seoul,south korea,10000,engaged,2
55,7,discharged,team leader,2,seoul,south korea,4000,split up,1
56,0,involved,web developer,0,berlin,germany,1000,unaccompanied,0
56,1,resigned,senior engineer,2,moscow,russia,3000,split up,1
56,2,involved,web master,0,seattle,us,500,free,0
56,3,fallen,chief information officer,5,Shenzhen,china,9000,mated,2
56,4,running,security specialist,0,seattle,us,1000,unaccompanied,0
56,5,occupied,network engineer,0,tokyo,japan,1000,individual,0
56,6,discharged,senior database administrator,3,london,england,4000,apart,1
56,7,running,web developer,0,bern,switzerland,500,individual,0
56,8,discharged,project leader,3,n/a,n/a,5000,widow,1
56,9,resigned,senior manager,2,seoul,south korea,5000,detached,1
57,0,involved,software programmer,0,singapour,singapur,2000,unattached,0
57,1,finished,chief technical officer,4,london,england,10000,married,2
57,2,removed,senior database administrator,3,singapour,singapur,5000,seperated,1
57,3,finished,information technology director,5,singapour,singapur,6000,paired,2
57,4,withdrawn,team leader,3,n/a,n/a,4000,divorced,1
58,0,resigned,project leader,2,Shenzhen,china,3000,apart,1
58,1,expire,cio,5,singapour,singapur,6000,paired,2
58,2,removed,senior engineer,3,singapour,singapur,4000,detached,1
58,3,passed away,ceo,4,seattle,us,9000,engaged,2
58,4,quiet,team leader,3,moscow,russia,3000,detached,1
59,0,quiet,senior manager,3,tokyo,japan,4000,divorced,1
59,1,resigned,project leader,2,moscow,russia,5000,detached,1
59,2,defunct,mis director,4,tokyo,japan,10000,united,2
59,3,laboring,database administrator,0,moscow,russia,500,sole,0
59,4,expire,ceo,5,n/a,n/a,6000,united,2
59,5,gone,mis director,4,moscow,russia,9000,attached,2
60,0,defunct,chief technical officer,5,berlin,germany,6000,espoused,2
60,1,removed,project leader,3,bern,switzerland,4000,detached,1
60,2,departed,director,4,tokyo,japan,9000,married,2
60,3,unemployed,project leader,3,berlin,germany,5000,split up,1
60,4,withdrawn,team leader,3,tokyo,japan,3000,detached,1
60,5,discharged,senior database administrator,3,moscow,russia,5000,apart,1
60,6,involved,analyst,0,moscow,russia,1000,only,0
61,0,retired,senior database administrator,3,seattle,us,4000,widow,1
61,1,pensioned,network architect,2,Shenzhen,china,5000,split up,1
61,2,working,database administrator,0,moscow,russia,2000,unaccompanied,0
61,3,in retirement,information technology manager,2,tokyo,japan,5000,apart,1
61,4,pulled out,network architect,3,seoul,south korea,3000,apart,1
61,5,operating,software programmer,0,berlin,germany,500,bachelor,0
61,6,in retirement,project leader,3,berlin,germany,5000,seperated,1
61,7,quiet,senior database administrator,3,seoul,south korea,3000,widow,1
61,8,gone,information technology director,4,tokyo,japan,9000,attached,2
61,9,occupied,web developer,0,berlin,germany,2000,bachelor,0
61,10,pensioned,team leader,2,bern,switzerland,4000,widow,1
61,11,dead,cio,5,n/a,n/a,9000,bonded,2
62,0,expire,director,5,seattle,us,10000,mated,2
62,1,resigned,senior engineer,3,singapour,singapur,3000,widow,1
62,2,defunct,ceo,4,seoul,south korea,10000,married,2
62,3,expire,information technology director,4,moscow,russia,8000,bonded,2
62,4,operating,network engineer,0,bern,switzerland,500,unattached,0
62,5,withdrawn,senior manager,3,bern,switzerland,5000,divorced,1
62,6,retired,senior database administrator,2,seoul,south korea,4000,detached,1
62,7,occupied,security specialist,0,berlin,germany,1000,unattached,0
62,8,withdrawn,project leader,3,tokyo,japan,3000,apart,1
62,9,employed,security specialist,0,london,england,1000,sole,0
62,10,withdrawn,senior manager,2,moscow,russia,4000,widow,1
62,11,retired,senior database administrator,3,tokyo,japan,5000,divorced,1
63,0,gone,cio,5,Shenzhen,china,7000,mated,2
63,1,pensioned,project leader,2,seattle,us,3000,seperated,1
63,2,passed away,director,5,tokyo,japan,8000,engaged,2
63,3,fallen,chief technical officer,4,bern,switzerland,8000,united,2
63,4,employed,web designer,0,singapour,singapur,500,only,0
63,5,involved,security specialist,0,moscow,russia,2000,single,0
63,6,pulled out,senior manager,3,seattle,us,4000,split up,1
63,7,pensioned off,senior manager,3,n/a,n/a,4000,divorced,1
63,8,pensioned,senior database administrator,2,n/a,n/a,4000,apart,1
63,9,working,security specialist,0,moscow,russia,2000,individual,0
64,0,retired,project leader,2,seattle,us,3000,detached,1
64,1,working,junior engineer,0,london,england,1000,unattached,0
64,2,laboring,junior sofware developer,0,n/a,n/a,2000,single,0
64,3,deceased,chief technical officer,4,london,england,9000,married,2
64,4,resigned,senior manager,2,moscow,russia,3000,apart,1
64,5,unemployed,network architect,2,singapour,singapur,3000,split up,1
64,6,in retirement,team leader,2,berlin,germany,5000,seperated,1
64,7,withdrawn,project leader,2,Shenzhen,china,3000,widow,1
64,8,deceased,chief information officer,5,bern,switzerland,9000,married,2
65,0,defunct,mis director,5,n/a,n/a,8000,paired,2
65,1,running,security specialist,0,tokyo,japan,2000,only,0
65,2,laboring,web developer,0,seattle,us,500,solitary,0
65,3,occupied,junior engineer,0,seattle,us,2000,bachelor,0
65,4,fallen,ceo,4,n/a,n/a,10000,matrimonial,2
65,5,laboring,web master,0,Shenzhen,china,500,bachelor,0
65,6,discharged,project leader,2,london,england,4000,detached,1
66,0,pulled out,team leader,2,berlin,germany,5000,widow,1
66,1,removed,senior database administrator,2,seattle,us,5000,seperated,1
66,2,passed away,director,5,moscow,russia,9000,united,2
66,3,occupied,web designer,0,n/a,n/a,1000,unattached,0
66,4,working,programmer,0,seattle,us,2000,unattached,0
66,5,involved,network engineer,0,n/a,n/a,2000,only,0
66,6,unemployed,project leader,2,london,england,3000,widow,1
67,0,occupied,programmer,0,singapour,singapur,2000,bachelor,0
67,1,quiet,senior database administrator,3,moscow,russia,4000,seperated,1
67,2,occupied,web master,0,london,england,2000,single,0
67,3,employed,web master,0,Shenzhen,china,2000,unattached,0
67,4,pensioned,senior database administrator,2,seattle,us,4000,seperated,1
67,5,involved,software programmer,0,singapour,singapur,1000,unaccompanied,0
67,6,expire,ceo,4,bern,switzerland,9000,bonded,2
67,7,gone,director,4,Shenzhen,china,9000,married,2
67,8,resigned,senior database administrator,3,bern,switzerland,4000,split up,1
68,0,laboring,analyst,0,Shenzhen,china,1000,free,0
68,1,defunct,chief technical officer,4,n/a,n/a,6000,united,2
68,2,in retirement,senior engineer,3,berlin,germany,5000,divorced,1
68,3,pensioned off,senior engineer,3,seoul,south korea,5000,split up,1
68,4,dead,information technology director,4,seattle,us,6000,attached,2
68,5,departed,information technology director,4,tokyo,japan,9000,married,2
68,6,removed,project leader,2,seoul,south korea,3000,seperated,1
68,7,in retirement,network architect,3,moscow,russia,3000,seperated,1
68,8,operating,database administrator,0,moscow,russia,1000,free,0
68,9,active,web designer,0,berlin,germany,2000,only,0
68,10,laboring,network engineer,0,london,england,2000,single,0
69,0,in retirement,senior manager,3,berlin,germany,3000,divorced,1
69,1,fallen,ceo,5,Shenzhen,china,7000,married,2
69,2,defunct,director,4,Shenzhen,china,10000,matrimonial,2
69,3,involved,junior engineer,0,tokyo,japan,500,free,0
69,4,working,network engineer,0,moscow,russia,2000,single,0
69,5,pensioned off,network architect,3,moscow,russia,3000,seperated,1
69,6,pulled out,network architect,2,singapour,singapur,3000,split up,1
69,7,defunct,information technology director,4,berlin,germany,6000,united,2
70,0,laboring,analyst,0,Shenzhen,china,500,only,0
70,1,dead,ceo,5,seattle,us,7000,espoused,2
70,2,retired,team leader,2,london,england,5000,split up,1
70,3,passed away,director,4,berlin,germany,6000,attached,2
70,4,pensioned,senior database administrator,2,moscow,russia,4000,seperated,1
70,5,departed,cio,5,london,england,7000,matrimonial,2
71,0,operating,analyst,0,singapour,singapur,2000,single,0
71,1,laboring,analyst,0,moscow,russia,1000,only,0
71,2,dead,director,4,london,england,9000,married,2
71,3,deceased,ceo,5,n/a,n/a,10000,bonded,2
71,4,active,web master,0,bern,switzerland,2000,individual,0
72,0,gone,information technology director,4,seoul,south korea,9000,espoused,2
72,1,unemployed,project leader,3,Shenzhen,china,5000,split up,1
72,2,working,security specialist,0,singapour,singapur,2000,unattached,0
72,3,removed,senior manager,3,tokyo,japan,3000,divorced,1
72,4,resigned,senior manager,3,seattle,us,4000,split up,1
72,5,pulled out,project leader,3,seoul,south korea,3000,split up,1
72,6,expire,information technology director,5,singapour,singapur,10000,matrimonial,2
72,7,retired,information technology manager,2,seoul,south korea,5000,seperated,1
72,8,employed,junior sofware developer,0,berlin,germany,1000,unaccompanied,0
72,9,working,junior engineer,0,berlin,germany,2000,free,0
72,10,resigned,senior engineer,3,london,england,4000,apart,1
72,11,dead,cio,5,seattle,us,7000,matrimonial,2
73,0,fallen,information technology director,5,seoul,south korea,8000,married,2
73,1,retired,team leader,3,bern,switzerland,4000,detached,1
73,2,active,web developer,0,singapour,singapur,2000,solitary,0
73,3,active,hardware engineer,0,seoul,south korea,500,bachelor,0
73,4,removed,senior database administrator,2,tokyo,japan,4000,widow,1
73,5,involved,network engineer,0,moscow,russia,2000,unattached,0
74,0,employed,programmer,0,tokyo,japan,2000,free,0
74,1,defunct,chief information officer,5,moscow,russia,10000,espoused,2
74,2,quiet,project leader,3,berlin,germany,4000,seperated,1
74,3,occupied,programmer,0,singapour,singapur,2000,solitary,0
74,4,pensioned off,senior engineer,2,singapour,singapur,3000,detached,1
75,0,operating,analyst,0,moscow,russia,1000,single,0
75,1,operating,analyst,0,berlin,germany,500,only,0
75,2,laboring,web master,0,singapour,singapur,2000,only,0
75,3,dead,chief information officer,5,moscow,russia,6000,paired,2
75,4,quiet,network architect,3,moscow,russia,5000,widow,1
75,5,unemployed,project leader,2,Shenzhen,china,3000,detached,1
75,6,dead,cio,5,seattle,us,6000,married,2
75,7,pensioned off,project leader,2,moscow,russia,5000,widow,1
75,8,running,hardware engineer,0,singapour,singapur,1000,unattached,0
75,9,working,hardware engineer,0,london,england,500,unaccompanied,0
75,10,finished,information technology director,5,bern,switzerland,9000,bonded,2
75,11,passed away,ceo,4,tokyo,japan,8000,married,2
76,0,withdrawn,information technology manager,3,n/a,n/a,3000,widow,1
76,1,pensioned,information technology manager,2,Shenzhen,china,3000,split up,1
76,2,departed,chief technical officer,5,moscow,russia,8000,mated,2
76,3,resigned,network architect,3,n/a,n/a,3000,widow,1
76,4,fallen,mis director,5,seattle,us,9000,espoused,2
76,5,involved,analyst,0,n/a,n/a,1000,free,0
76,6,retired,network architect,2,singapour,singapur,5000,seperated,1
76,7,removed,senior database administrator,2,n/a,n/a,3000,split up,1
76,8,running,network engineer,0,london,england,500,single,0
76,9,passed,chief information officer,5,seoul,south korea,6000,espoused,2
77,0,quiet,senior manager,2,moscow,russia,4000,widow,1
77,1,running,database administrator,0,tokyo,japan,500,solitary,0
77,2,deceased,cio,4,n/a,n/a,10000,bonded,2
77,3,active,software programmer,0,singapour,singapur,2000,individual,0
77,4,passed away,information technology director,5,n/a,n/a,8000,bonded,2
77,5,employed,network engineer,0,singapour,singapur,1000,sole,0
77,6,active,web designer,0,tokyo,japan,500,unattached,0
78,0,defunct,information technology director,4,seoul,south korea,7000,espoused,2
78,1,occupied,junior engineer,0,singapour,singapur,2000,unaccompanied,0
78,2,withdrawn,information technology manager,3,seoul,south korea,4000,divorced,1
78,3,pensioned off,network architect,2,Shenzhen,china,4000,split up,1
78,4,working,web designer,0,seattle,us,2000,individual,0
78,5,dead,information technology director,5,Shenzhen,china,7000,paired,2
78,6,removed,network architect,3,Shenzhen,china,4000,widow,1
78,7,unemployed,project leader,3,london,england,3000,widow,1
78,8,removed,team leader,3,n/a,n/a,4000,divorced,1
79,0,departed,chief technical officer,5,tokyo,japan,9000,paired,2
79,1,passed away,information technology director,5,seattle,us,10000,mated,2
79,2,running,junior sofware developer,0,tokyo,japan,2000,unaccompanied,0
79,3,involved,junior sofware developer,0,moscow,russia,1000,single,0
79,4,laboring,software programmer,0,london,england,2000,sole,0
79,5,withdrawn,project leader,3,moscow,russia,5000,divorced,1
79,6,operating,junior engineer,0,n/a,n/a,500,only,0
80,0,deceased,chief information officer,5,singapour,singapur,10000,attached,2
80,1,pulled out,information technology manager,3,london,england,3000,apart,1
80,2,removed,senior database administrator,3,Shenzhen,china,3000,divorced,1
80,3,removed,project leader,3,berlin,germany,4000,seperated,1
80,4,deceased,mis director,4,singapour,singapur,7000,espoused,2
80,5,active,database administrator,0,london,england,2000,individual,0
80,6,working,hardware engineer,0,bern,switzerland,1000,unattached,0
80,7,expire,director,5,seattle,us,6000,attached,2
80,8,pulled out,project leader,3,tokyo,japan,5000,detached,1
80,9,removed,project leader,2,moscow,russia,5000,detached,1
80,10,pulled out,senior engineer,3,tokyo,japan,3000,split up,1
80,11,active,security specialist,0,berlin,germany,500,individual,0
81,0,retired,information technology manager,2,london,england,5000,widow,1
81,1,unemployed,project leader,2,tokyo,japan,3000,apart,1
81,2,departed,mis director,4,berlin,germany,10000,married,2
81,3,retired,team leader,2,moscow,russia,4000,apart,1
81,4,passed away,information technology director,4,bern,switzerland,10000,matrimonial,2
81,5,removed,project leader,3,seattle,us,3000,apart,1
82,0,involved,programmer,0,london,england,500,single,0
82,1,resigned,senior database administrator,3,Shenzhen,china,3000,widow,1
82,2,dead,chief information officer,4,singapour,singapur,9000,united,2
82,3,expire,chief information officer,5,bern,switzerland,7000,engaged,2
82,4,departed,chief information officer,5,bern,switzerland,7000,bonded,2
82,5,fallen,information technology director,4,moscow,russia,6000,bonded,2
82,6,removed,project leader,3,n/a,n/a,5000,seperated,1
82,7,occupied,security specialist,0,moscow,russia,1000,sole,0
82,8,unemployed,senior engineer,2,singapour,singapur,4000,split up,1
82,9,pensioned,senior manager,2,bern,switzerland,5000,split up,1
82,10,deceased,chief technical officer,5,seoul,south korea,7000,matrimonial,2
83,0,pensioned,information technology manager,2,seattle,us,4000,divorced,1
83,1,involved,junior sofware developer,0,moscow,russia,1000,individual,0
83,2,involved,network engineer,0,london,england,500,unaccompanied,0
83,3,occupied,analyst,0,bern,switzerland,1000,bachelor,0
83,4,employed,database administrator,0,tokyo,japan,1000,unaccompanied,0
84,0,retired,senior database administrator,2,n/a,n/a,3000,apart,1
84,1,active,web developer,0,berlin,germany,500,free,0
84,2,dead,chief information officer,4,seoul,south korea,10000,united,2
84,3,active,programmer,0,singapour,singapur,2000,single,0
84,4,pensioned off,project leader,2,Shenzhen,china,4000,widow,1
84,5,removed,network architect,2,bern,switzerland,3000,widow,1
84,6,in retirement,senior manager,2,seoul,south korea,3000,split up,1
84,7,passed,ceo,4,tokyo,japan,7000,paired,2
84,8,gone,ceo,4,moscow,russia,6000,engaged,2
84,9,expire,director,4,seattle,us,7000,united,2
84,10,expire,cio,5,tokyo,japan,6000,attached,2
84,11,active,junior engineer,0,seattle,us,2000,single,0
85,0,expire,cio,5,seattle,us,8000,mated,2
